Period,Sensor,Vegetation,North,West,Calendar Day,Hour,Temp,Humidity,Precipitation,AcouOccupancy_left,Bioac_left,Ht_left,Hf_left,H_left,ACI_left,AEI_villa_left,M_left,NDSI_left,ADI_left,npic_left
1,9219,Riparian,39.98615,86.04456,20150510,22,74.1,70,0.19,0.849429069,31.20485103,0.979615312,0.974966705,0.955092313,1792.571994,0.764776,9.43E-12,0.309444362,1.761442,1
1,9219,Riparian,39.98615,86.04456,20150510,23,71.4,82,0.19,1,31.03683245,0.979463501,0.975839648,0.955799317,1795.88354,0.73832,9.47E-12,0.647089086,1.919233,3
1,9219,Riparian,39.98615,86.04456,20150511,0,72.1,70,0,1,39.38991601,0.979208715,0.971819419,0.951614044,1800.316526,0.901583,9.43E-12,0.115561564,2.130395,0
1,9219,Riparian,39.98615,86.04456,20150511,1,68.4,75,0,0.009870331,35.86456716,0.947645255,0.974193141,0.923189508,1798.090695,0.923351,6.11E-12,0.465194832,0.017051,0
1,9219,Riparian,39.98615,86.04456,20150511,2,66,88,0,1,30.85305564,0.981050422,0.975931784,0.957438288,1797.752096,0.341813,9.78E-12,0.741981755,2.828341,1
1,9219,Riparian,39.98615,86.04456,20150511,3,64.8,93,0,1,30.46407473,0.980942769,0.975773433,0.957177893,1797.452685,0.420193,9.80E-12,0.712090913,2.757571,2
1,9219,Riparian,39.98615,86.04456,20150511,4,63.7,94,0,1,30.48035785,0.980775547,0.975548042,0.956793665,1798.790513,0.415621,9.68E-12,0.75655639,2.758663,7
1,9219,Riparian,39.98615,86.04456,20150511,5,61.9,97,0,1,30.74320067,0.980975774,0.976238566,0.957666383,1797.171757,0.530353,9.81E-12,0.697419399,2.583988,3
1,9219,Riparian,39.98615,86.04456,20150511,6,61.2,97,0,1,40.3298176,0.980317937,0.96598037,0.946967883,1841.78387,0.52149,9.64E-12,0.651162368,2.556285,7
1,9219,Riparian,39.98615,86.04456,20150511,7,62.6,97,0,0.943874589,42.80314875,0.979262751,0.966232043,0.946195049,1815.940775,0.827919,9.38E-12,0.709136989,1.514012,15
1,9219,Riparian,39.98615,86.04456,20150511,8,64.6,92,0,0.964389394,40.553602,0.98075798,0.969833025,0.951171479,1818.047109,0.784155,9.74E-12,0.647880915,1.684236,8
1,9219,Riparian,39.98615,86.04456,20150511,9,67.5,86,0,0.898587188,44.08688986,0.980994759,0.963002867,0.944700765,1828.063038,0.784317,9.80E-12,0.783242634,1.870298,9
1,9219,Riparian,39.98615,86.04456,20150511,10,72.3,74,0,0.913295916,42.79369459,0.980204701,0.965736775,0.946619727,1851.482369,0.812491,9.62E-12,0.716022106,1.638905,12
1,9219,Riparian,39.98615,86.04456,20150511,11,74.7,67,0,0.283336559,41.71862045,0.977350702,0.96928463,0.947331013,1808.846708,0.859605,9.13E-12,0.456068349,0.386799,7
1,9219,Riparian,39.98615,86.04456,20150511,12,76.8,65,0,0.795045481,42.72974974,0.979049665,0.967392457,0.947125261,1805.981208,0.820958,9.41E-12,0.421192785,1.267748,6
1,9219,Riparian,39.98615,86.04456,20150511,13,80.2,66,0,0.230114186,47.73958569,0.966440372,0.971388597,0.938789157,1826.356367,0.899941,7.15E-12,0.447689914,0.507142,5
1,9219,Riparian,39.98615,86.04456,20150511,14,76.6,73,0.01,1,47.92305037,0.979859801,0.974274892,0.954652802,1855.907515,0.672352,9.55E-12,0.347615353,2.274116,1
1,9219,Riparian,39.98615,86.04456,20150511,15,72.7,84,0.02,0.380491581,42.06295686,0.979104298,0.970965563,0.950676556,1814.513183,0.930069,9.47E-12,0.595935353,0.537248,5
1,9219,Riparian,39.98615,86.04456,20150511,16,74.8,68,0.03,0.420359977,50.53909464,0.958713286,0.969985047,0.929937552,1804.438924,0.839923,6.78E-12,0.201921331,0.607945,3
1,9219,Riparian,39.98615,86.04456,20150511,17,73.6,67,0.03,0.816915038,43.59772458,0.978774145,0.969085805,0.94851613,1796.080594,0.6403,9.40E-12,0.265558797,1.48143,7
1,9219,Riparian,39.98615,86.04456,20150511,18,72.5,66,0.03,0.985484807,44.18797792,0.978339513,0.968366608,0.947391316,1801.868455,0.839849,9.34E-12,0.302606551,1.534989,4
1,9219,Riparian,39.98615,86.04456,20150511,19,71.8,69,0.03,0.999806464,38.69533871,0.979738,0.970781908,0.951111925,1797.752021,0.821424,9.58E-12,0.37837847,2.102015,11
1,9219,Riparian,39.98615,86.04456,20150511,20,70.7,71,0.03,1,33.66617103,0.980876339,0.974008045,0.955381445,1796.143207,0.399016,9.78E-12,0.453847248,2.743335,4
1,9219,Riparian,39.98615,86.04456,20150511,21,68.2,75,0.03,1,33.23446232,0.979869794,0.974278635,0.954666205,1794.701562,0.6829,9.52E-12,0.304654684,2.149953,2
1,9219,Riparian,39.98615,86.04456,20150511,22,67.3,79,0.03,1,32.0262816,0.980688751,0.975900434,0.957054577,1799.560796,0.370118,9.69E-12,0.555897484,2.808523,2
1,9219,Riparian,39.98615,86.04456,20150511,23,65.8,76,0.03,0.760209019,37.13514263,0.972551549,0.973821691,0.947091794,1796.801313,0.814553,8.43E-12,0.25590559,0.531594,1
2,9219,Riparian,39.98615,86.04456,20150603,0,54.5,94,0,1,30.38003396,0.98068966,0.976587758,0.957729516,1796.339526,0.478641,9.69E-12,0.352590172,2.676826,3
2,9219,Riparian,39.98615,86.04456,20150603,1,52.3,96,0,1,30.34684506,0.981108979,0.97677533,0.958323048,1793.499363,0.535278,9.83E-12,0.308566481,2.583904,2
2,9219,Riparian,39.98615,86.04456,20150603,2,51.4,97,0,0.999612928,30.4120258,0.980568742,0.977157626,0.958170224,1794.530849,0.548197,9.63E-12,0.430704289,2.556852,1
2,9219,Riparian,39.98615,86.04456,20150603,3,51.1,97,0,1,30.37930591,0.98068109,0.977686804,0.958798961,1803.776765,0.57621,9.71E-12,0.359375876,2.501968,2
2,9219,Riparian,39.98615,86.04456,20150603,4,50.2,98,0,1,29.684091,0.980476559,0.977199653,0.958121352,1793.52712,0.629365,9.64E-12,0.546265818,2.379288,1
2,9219,Riparian,39.98615,86.04456,20150603,5,51.1,98,0,0.998838785,30.11077573,0.980934329,0.977107764,0.958478549,1795.419918,0.677444,9.77E-12,0.465101675,2.237574,1
2,9219,Riparian,39.98615,86.04456,20150603,6,49.5,98,0,1,41.93765062,0.980493726,0.964327789,0.945517348,1816.548181,0.631476,9.64E-12,0.836245593,2.360255,9
2,9219,Riparian,39.98615,86.04456,20150603,7,49.5,99,0,0.825237081,36.03827252,0.981100454,0.971334233,0.952976457,1796.94496,0.827573,9.79E-12,0.470797569,1.606913,11
2,9219,Riparian,39.98615,86.04456,20150603,8,52.2,99,0,0.646409909,34.61610642,0.980851174,0.975733757,0.957049601,1790.672857,0.836111,9.76E-12,0.240482179,1.46477,10
2,9219,Riparian,39.98615,86.04456,20150603,9,59.7,89,0,0.805302884,36.18696665,0.980786017,0.971630097,0.952961213,1810.675729,0.764197,9.76E-12,0.714662297,1.785965,7
2,9219,Riparian,39.98615,86.04456,20150603,10,63.1,76,0,0.997290497,35.61748739,0.980483073,0.973623535,0.954621395,1804.414759,0.528552,9.66E-12,0.770005499,2.574709,8
2,9219,Riparian,39.98615,86.04456,20150603,11,64.9,71,0,0.760983162,36.62065494,0.981697612,0.96942507,0.951682276,1801.118439,0.731943,9.94E-12,0.80511507,2.010809,5
2,9219,Riparian,39.98615,86.04456,20150603,12,67.6,68,0,0.002709503,37.68970458,0.919122635,0.971330955,0.892772266,1830.472468,0.952297,6.72E-12,0.485055945,0.097558,15
2,9219,Riparian,39.98615,86.04456,20150603,13,69.4,64,0,0.998064641,42.84796519,0.979832019,0.970464794,0.950892478,1835.333308,0.598764,9.58E-12,0.911653567,2.410287,10
2,9219,Riparian,39.98615,86.04456,20150603,14,69.1,65,0,1,50.72704345,0.979650442,0.967054091,0.947374967,1851.709141,0.627111,9.50E-12,0.824956663,2.337873,5
2,9219,Riparian,39.98615,86.04456,20150603,15,70.3,66,0,1,39.25907,0.980718292,0.971659284,0.952924034,1790.56778,0.530095,9.70E-12,0.573063448,2.568552,3
2,9219,Riparian,39.98615,86.04456,20150603,16,69.4,67,0,0.999806464,33.16813169,0.980322931,0.974863736,0.955681275,1795.283582,0.691187,9.57E-12,0.675324979,2.168518,8
2,9219,Riparian,39.98615,86.04456,20150603,17,73,61,0,1,35.72001343,0.977784345,0.970949564,0.949379283,1790.852147,0.666984,9.08E-12,0.797105375,2.246525,8
2,9219,Riparian,39.98615,86.04456,20150603,18,71.8,62,0,1,32.70364078,0.980943947,0.974903012,0.956325209,1791.890002,0.417164,9.75E-12,0.786332913,2.749463,9
2,9219,Riparian,39.98615,86.04456,20150603,19,70.9,66,0,0.981614089,33.49674804,0.976303237,0.974239868,0.951153536,1780.318478,0.912099,8.73E-12,-0.170101544,0.862649,5
2,9219,Riparian,39.98615,86.04456,20150603,20,71.4,62,0,1,35.05560679,0.980695354,0.974804847,0.955986584,1795.388037,0.390896,9.73E-12,0.64955273,2.765203,9
2,9219,Riparian,39.98615,86.04456,20150603,21,66.7,73,0,1,35.50253598,0.980617737,0.974095509,0.955215334,1797.490819,0.345912,9.70E-12,0.640052849,2.809365,6
2,9219,Riparian,39.98615,86.04456,20150603,22,61.9,82,0,1,30.19264566,0.980843707,0.976258334,0.957556843,1792.560483,0.35328,9.74E-12,0.712982273,2.830933,2
2,9219,Riparian,39.98615,86.04456,20150603,23,59.2,90,0,1,29.95111633,0.980902285,0.975919133,0.957281307,1794.152819,0.477116,9.70E-12,0.649416496,2.680205,2
2,9219,Riparian,39.98615,86.04456,20150604,0,57.4,94,0,1,29.95822355,0.980939743,0.976404926,0.957794396,1796.946503,0.4613,9.72E-12,0.698762507,2.703196,2
2,9219,Riparian,39.98615,86.04456,20150604,1,56.5,96,0,1,29.80066797,0.980921819,0.976352136,0.957725114,1791.734986,0.424908,9.75E-12,0.696850793,2.752329,1
2,9219,Riparian,39.98615,86.04456,20150604,2,55.8,97,0,1,29.65723776,0.980699991,0.976185547,0.957345157,1793.292866,0.622784,9.68E-12,0.71221719,2.397706,1
2,9219,Riparian,39.98615,86.04456,20150604,3,54.7,97,0,1,29.69097639,0.981054192,0.976388696,0.957890223,1796.486756,0.569936,9.78E-12,0.65617857,2.516367,0
2,9219,Riparian,39.98615,86.04456,20150604,4,55.6,98,0,0.917166634,29.78973373,0.980758063,0.976644956,0.957852416,1792.223021,0.721225,9.73E-12,0.641731239,2.099173,1
2,9219,Riparian,39.98615,86.04456,20150604,5,56.7,98,0,0.912328237,40.29170636,0.98057835,0.981327496,0.962268496,1815.290582,0.463115,9.64E-12,0.862619305,2.620218,33
2,9219,Riparian,39.98615,86.04456,20150604,6,57.7,98,0,1,44.55358096,0.980029052,0.961888235,0.942678415,1840.233027,0.462473,9.58E-12,0.917127403,2.681729,9
2,9219,Riparian,39.98615,86.04456,20150604,7,59,96,0,0.945422876,43.88266708,0.980894882,0.967198313,0.948719875,1853.932574,0.644445,9.73E-12,0.840152726,2.290127,12
2,9219,Riparian,39.98615,86.04456,20150604,8,61.9,92,0,0.959163925,41.48949552,0.980865241,0.966989382,0.948486273,1822.390631,0.742025,9.75E-12,0.547016017,2.004658,8
2,9219,Riparian,39.98615,86.04456,20150604,9,65.3,83,0,0.97309851,44.19530009,0.980376036,0.962915348,0.944019132,1813.326994,0.690462,9.67E-12,0.947842868,2.19234,7
2,9219,Riparian,39.98615,86.04456,20150604,10,71.4,68,0,0.999806464,40.48378156,0.980827668,0.967303987,0.948758514,1801.068943,0.556227,9.75E-12,0.919138454,2.508972,12
2,9219,Riparian,39.98615,86.04456,20150604,11,73.2,62,0,1,35.42861856,0.98078845,0.971832656,0.953162244,1809.916284,0.418776,9.69E-12,0.707202443,2.741102,10
2,9219,Riparian,39.98615,86.04456,20150604,12,75.7,60,0,0.974259725,46.82156611,0.978355633,0.962849204,0.942008943,1821.225616,0.661356,9.23E-12,0.935055619,2.272258,7
2,9219,Riparian,39.98615,86.04456,20150604,13,77.9,54,0,0.999806464,42.11679384,0.978160447,0.96824687,0.947100791,1829.446939,0.646205,9.23E-12,0.765554307,2.310715,12
2,9219,Riparian,39.98615,86.04456,20150604,14,81.1,48,0,1,38.01467385,0.979888893,0.972125543,0.952575022,1797.519037,0.521992,9.56E-12,0.627986928,2.580583,9
2,9219,Riparian,39.98615,86.04456,20150604,15,82.2,44,0,1,35.11935099,0.981106155,0.973788919,0.955390301,1798.013296,0.429901,9.79E-12,0.685126314,2.723408,9
2,9219,Riparian,39.98615,86.04456,20150604,16,84.4,41,0,0.994968067,33.83545664,0.972965667,0.97291259,0.946610547,1798.127858,0.92928,8.30E-12,0.214122536,0.611459,3
2,9219,Riparian,39.98615,86.04456,20150604,17,83.8,41,0,1,32.83719899,0.98006759,0.974643213,0.955216226,1785.882046,0.714654,9.54E-12,0.441737253,2.100714,11
2,9219,Riparian,39.98615,86.04456,20150604,18,83.5,36,0,0.705438359,36.60705989,0.979237853,0.971370644,0.951202903,1812.371021,0.7567,9.38E-12,0.512192636,1.890405,5
2,9219,Riparian,39.98615,86.04456,20150604,19,82.9,39,0,1,35.83546912,0.977646973,0.970535483,0.948841077,1777.32862,0.639755,9.04E-12,-0.440070177,2.349415,9
2,9219,Riparian,39.98615,86.04456,20150604,20,76.6,53,0,1,30.94678302,0.979758709,0.975079526,0.955342657,1797.905218,0.543376,9.45E-12,0.656035364,2.564369,4
2,9219,Riparian,39.98615,86.04456,20150604,21,72.3,59,0,0.996129282,32.69404522,0.979872539,0.975431504,0.955798544,1789.831193,0.513453,9.51E-12,0.677323096,2.612044,8
2,9219,Riparian,39.98615,86.04456,20150604,22,70.9,65,0,1,30.30734206,0.978302479,0.97534402,0.954181472,1792.749704,0.396715,9.15E-12,0.634949427,2.782601,1
2,9219,Riparian,39.98615,86.04456,20150604,23,70.5,67,0,1,30.24281331,0.981066953,0.975320651,0.956854859,1792.938933,0.277914,9.76E-12,0.753314914,2.900735,2
2,9219,Riparian,39.98615,86.04456,20150605,0,69.3,75,0,1,30.29743562,0.980924371,0.975734363,0.957121616,1790.227168,0.288588,9.79E-12,0.74909179,2.890836,1
2,9219,Riparian,39.98615,86.04456,20150605,1,69.1,77,0,1,30.75179546,0.981290766,0.975809116,0.957552475,1794.993261,0.233238,9.73E-12,0.774687585,2.941724,1
2,9219,Riparian,39.98615,86.04456,20150605,2,69.3,80,0,1,30.35360021,0.981345751,0.975802913,0.957600042,1792.495444,0.240033,9.84E-12,0.776707619,2.936581,1
2,9219,Riparian,39.98615,86.04456,20150605,3,66.9,84,0,1,30.15241542,0.981568709,0.975116743,0.957144082,1793.042209,0.236024,9.79E-12,0.788529721,2.939886,1
2,9219,Riparian,39.98615,86.04456,20150605,4,64,90,0,1,30.33831975,0.981076091,0.975812986,0.95734679,1795.984794,0.291721,9.84E-12,0.759693101,2.887503,1
2,9219,Riparian,39.98615,86.04456,20150605,5,62.1,91,0,1,30.19035646,0.980672382,0.975587385,0.956731604,1796.018057,0.372802,9.67E-12,0.690986025,2.809142,2
2,9219,Riparian,39.98615,86.04456,20150605,6,61.7,95,0,1,42.77184372,0.98020757,0.963279276,0.944213638,1813.501981,0.376231,9.57E-12,0.897843338,2.784906,8
2,9219,Riparian,39.98615,86.04456,20150605,7,66.4,88,0,0.751306367,36.8205319,0.980760879,0.970642808,0.951968494,1801.461273,0.860791,9.76E-12,0.498996245,1.380068,11
2,9219,Riparian,39.98615,86.04456,20150605,8,72.5,82,0,0.939036191,41.97938341,0.980534807,0.962817387,0.944075961,1811.577,0.752684,9.69E-12,0.892945649,1.975103,10
2,9219,Riparian,39.98615,86.04456,20150605,9,76.6,77,0,0.994193923,40.10770374,0.980564441,0.968597733,0.949772494,1821.005086,0.741352,9.66E-12,0.545676556,2.008659,7
2,9219,Riparian,39.98615,86.04456,20150605,10,81.1,66,0,0.996322818,39.04394884,0.980328877,0.97106926,0.951967237,1811.097722,0.672841,9.61E-12,0.605502961,2.225984,12
2,9219,Riparian,39.98615,86.04456,20150605,11,82.2,57,0,0.999612928,40.16362937,0.979905573,0.970467338,0.950966352,1811.561222,0.633986,9.57E-12,0.286267919,2.347528,14
2,9219,Riparian,39.98615,86.04456,20150605,12,83.7,55,0,1,40.05495814,0.980032533,0.967100771,0.947790218,1813.533721,0.575964,9.56E-12,0.885035714,2.478432,8
2,9219,Riparian,39.98615,86.04456,20150605,13,84.7,48,0,0.99903232,33.8062916,0.980531406,0.97488254,0.955902948,1792.717391,0.732722,9.66E-12,-0.226597425,2.043591,3
2,9219,Riparian,39.98615,86.04456,20150605,14,86.2,46,0,0.076253145,36.3344638,0.977371302,0.973717163,0.951683211,1793.430966,0.949479,9.15E-12,0.30213143,0.201568,3
2,9219,Riparian,39.98615,86.04456,20150605,15,86.4,48,0,1,35.97342192,0.980765554,0.972127691,0.953429353,1795.922379,0.593536,9.72E-12,-0.252196308,2.454365,6
2,9219,Riparian,39.98615,86.04456,20150605,16,85.1,51,0,0.752274047,39.228872,0.977442961,0.971478088,0.949564419,1798.988424,0.906937,9.17E-12,0.297383751,0.928561,6
2,9219,Riparian,39.98615,86.04456,20150605,17,83.8,51,0,0.006386685,43.42276298,0.9604823,0.972029659,0.933617283,1808.627268,0.953064,6.72E-12,0.439394468,0.068514,2
2,9219,Riparian,39.98615,86.04456,20150605,18,81.3,56,0,0.774724211,38.32701622,0.97676763,0.972090605,0.949506636,1797.628095,0.921877,9.07E-12,0.536686372,0.699547,3
2,9219,Riparian,39.98615,86.04456,20150605,19,78.3,52,0,0.004451326,45.03312756,0.955930148,0.973669545,0.930760072,1807.490096,0.943306,6.04E-12,0.497828861,0.335702,2
2,9219,Riparian,39.98615,86.04456,20150605,20,73.2,61,0,0.994774531,37.32468491,0.979543986,0.973251395,0.95334255,1797.786055,0.871912,9.45E-12,0.444179403,1.299365,4
2,9219,Riparian,39.98615,86.04456,20150605,21,69.3,69,0,0.664408748,35.11828071,0.976896133,0.97395723,0.951455052,1791.487387,0.931116,9.05E-12,0.581462136,0.535632,2
2,9219,Riparian,39.98615,86.04456,20150605,22,67.3,74,0,0.462550803,36.1723477,0.978139046,0.974228855,0.952931283,1794.506622,0.920787,9.32E-12,0.534805633,0.723551,1
2,9219,Riparian,39.98615,86.04456,20150605,23,64.9,79,0,0.724211341,34.14498862,0.978111406,0.974842471,0.953504541,1793.558849,0.751897,9.17E-12,0.525565349,1.953057,2
2,9219,Riparian,39.98615,86.04456,20150613,0,71.4,90,0,1,39.28859822,0.980475557,0.96809874,0.949197151,1793.301312,0.569215,9.65E-12,0.836904214,2.500166,1
2,9219,Riparian,39.98615,86.04456,20150613,1,72,88,0,1,38.30024624,0.980729863,0.966751271,0.948121842,1792.381249,0.473828,9.73E-12,0.805079641,2.659317,1
2,9219,Riparian,39.98615,86.04456,20150613,2,72.3,87,0,1,36.19656546,0.980625872,0.971055354,0.952242004,1795.446834,0.351867,9.68E-12,0.811771579,2.805021,1
2,9219,Riparian,39.98615,86.04456,20150613,3,71.4,90,0,1,33.44191551,0.980666207,0.973417802,0.954597944,1794.584711,0.350716,9.64E-12,0.884433097,2.814368,2
2,9219,Riparian,39.98615,86.04456,20150613,4,71.8,90,0,1,33.04056719,0.980599212,0.973448355,0.95456269,1800.912267,0.483437,9.63E-12,0.914605841,2.660592,2
2,9219,Riparian,39.98615,86.04456,20150613,5,71.1,92,0,1,32.37394265,0.980944125,0.973752391,0.955196687,1796.187831,0.463239,9.75E-12,0.850120018,2.689758,1
2,9219,Riparian,39.98615,86.04456,20150613,6,69.8,94,0,1,43.81402373,0.980481988,0.962311484,0.943529076,1820.565068,0.473982,9.64E-12,0.950038937,2.657803,7
2,9219,Riparian,39.98615,86.04456,20150613,7,70.2,95,0,1,38.81360858,0.980627099,0.970062744,0.951269815,1807.570649,0.480772,9.68E-12,0.868623667,2.645348,8
2,9219,Riparian,39.98615,86.04456,20150613,8,73.8,90,0,1,44.06468474,0.979691225,0.96152515,0.941997752,1833.514742,0.564354,9.57E-12,0.968479004,2.49916,10
2,9219,Riparian,39.98615,86.04456,20150613,9,76.8,85,0,1,46.33115979,0.980267145,0.962139707,0.943153944,1799.833948,0.541141,9.66E-12,0.935253565,2.529495,4
2,9219,Riparian,39.98615,86.04456,20150613,10,81.1,79,0,1,45.23433922,0.980649495,0.967067697,0.948354448,1803.242792,0.424666,9.66E-12,0.863436763,2.70223,15
2,9219,Riparian,39.98615,86.04456,20150613,11,84.6,71,0,1,43.65455666,0.980481407,0.965983224,0.94712859,1794.299618,0.405616,9.67E-12,0.841867696,2.726204,12
2,9219,Riparian,39.98615,86.04456,20150613,12,86.7,67,0,0.985871879,48.22662494,0.979840783,0.966056261,0.946581323,1795.99515,0.615842,9.60E-12,0.746698785,2.345932,11
2,9219,Riparian,39.98615,86.04456,20150613,13,86.5,66,0,1,40.08142183,0.980675119,0.970720168,0.951961116,1801.797286,0.392185,9.68E-12,0.750079227,2.736884,5
2,9219,Riparian,39.98615,86.04456,20150613,14,86.4,64,0,1,39.58951435,0.978969972,0.968869217,0.948493871,1763.884259,0.669112,9.35E-12,-0.316777365,2.263766,6
2,9219,Riparian,39.98615,86.04456,20150613,15,89.8,56,0,1,43.36438156,0.977720292,0.968653607,0.947072287,1789.266767,0.729712,9.28E-12,0.653339301,2.05774,5
2,9219,Riparian,39.98615,86.04456,20150613,16,89.8,57,0,1,39.94942222,0.979978613,0.970561244,0.951129261,1797.777076,0.528764,9.56E-12,0.699165465,2.562967,9
2,9219,Riparian,39.98615,86.04456,20150613,17,88.9,57,0,0.998064641,55.48450845,0.970761244,0.968920268,0.940590245,1794.069303,0.876826,7.89E-12,0.591550151,1.21411,0
2,9219,Riparian,39.98615,86.04456,20150613,18,87.4,58,0,0.966905361,42.19570118,0.977897429,0.968445143,0.947040015,1790.633321,0.801595,9.31E-12,0.521361332,1.739505,0
2,9219,Riparian,39.98615,86.04456,20150613,19,87.3,58,0,1,48.35470924,0.979342698,0.96697098,0.946995968,1794.407976,0.663844,9.45E-12,0.613481623,2.252642,4
2,9219,Riparian,39.98615,86.04456,20150613,20,85.1,62,0,1,38.40018207,0.980689867,0.971071011,0.952319501,1794.268206,0.46039,9.64E-12,0.623431503,2.665237,4
2,9219,Riparian,39.98615,86.04456,20150613,21,82.8,65,0,1,26.49665517,0.98072487,0.957527605,0.939071136,1813.853505,0.353335,9.72E-12,0.575151457,2.789635,4
2,9219,Riparian,39.98615,86.04456,20150613,22,81.9,67,0,1,38.33034824,0.980637295,0.970855602,0.952057211,1799.922051,0.452674,9.71E-12,0.516603923,2.6775,2
2,9219,Riparian,39.98615,86.04456,20150613,23,80.2,72,0,1,38.99792684,0.98009724,0.971219019,0.95188908,1791.317548,0.536255,9.59E-12,0.599385619,2.557479,3
2,9219,Riparian,39.98615,86.04456,20150614,0,79,74,0,0.115734469,25.06730912,0.909813218,0.958946704,0.872462387,2667.273462,0.680475,2.04E-12,0.11441896,2.23833,22
2,9219,Riparian,39.98615,86.04456,20150614,1,77.7,77,0,0.201857945,24.75877729,0.936755973,0.951218532,0.891059641,3228.000214,0.646025,3.13E-12,-0.023594966,2.340614,2
2,9219,Riparian,39.98615,86.04456,20150614,2,77.2,79,0,0.160634798,23.61886167,0.943195777,0.950603154,0.89660488,3903.738328,0.695608,4.40E-12,-0.004151301,2.197394,0
2,9219,Riparian,39.98615,86.04456,20150614,3,76.1,82,0,0.083801045,24.56763773,0.911731152,0.952886484,0.868776292,3527.965892,0.643186,1.79E-12,0.002904815,2.353527,9
2,9219,Riparian,39.98615,86.04456,20150614,4,72.7,92,0.05,0.242887556,23.81352863,0.949067126,0.961496019,0.912524263,3892.375247,0.652188,5.07E-12,0.110226306,2.330626,0
2,9219,Riparian,39.98615,86.04456,20150614,5,71.6,94,0.05,0.186762144,24.31121164,0.933950093,0.959340411,0.895976066,3773.647438,0.574931,3.09E-12,0.083730421,2.523531,6
2,9219,Riparian,39.98615,86.04456,20150614,6,72.3,94,0.05,0.059802593,27.04547354,0.889881942,0.95981676,0.854123602,3678.233302,0.498615,1.26E-12,0.083963917,2.678614,30
2,9219,Riparian,39.98615,86.04456,20150614,7,73,92,0.05,0.142442423,25.90627399,0.934510082,0.958628704,0.895848189,3947.536905,0.788011,3.51E-12,0.026470195,1.832918,21
2,9219,Riparian,39.98615,86.04456,20150614,8,74.1,90,0.05,0.163537836,26.21363391,0.928624169,0.960934873,0.892347348,3628.274396,0.650212,2.73E-12,0.102594908,2.333792,2
